age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
												EH	1		SCARE		523.9	1814.2	2627.9	36	266.9	216.6	538.123	538.093	538.183	0.09																519.6	1813.7	523.8	1806.9	531.8	1724.5	555.5	1639.5	573.8	1585.9	6
												AW	1		OUT		718.1	1410.8	2709	38.2	114.3	245.6	538.512	538.502	538.603	0.101																720.2	1438.6	708.3	1352.8	704.6	1365.9	665.9	1365.7	634.7	1398.7	6
												AA	1		COT		886.3	1455.3	2505	67.6	142.3	563.1	659.665	659.612	659.772	0.16																871.1	1479.9	883.2	1447.7	863.4	1409.8	843.9	1413.5	760.5	1468.7	5
												EY	1		A		692.8	1632.2	2687.5	35.8	148.9	206.4	661.528	661.489	661.569	0.08																638.8	1600.8	676.8	1614.4	693.7	1633.6	703.3	1628	705.1	1654.5	5
												EH	1		BED		596.6	1783.6	2991	54.7	98.8	739	661.606	661.589	661.639	0.05																609.2	1778.2	596.6	1783.6	577.4	1788.6	560.6	1794.4	531.5	1800.3	4
												AE	1		HAVE		691.7	1884.5	2565.4	59	173	238.3	663.085	663.055	663.145	0.09																663.9	1914.5	693	1883.4	691.4	1839.9	659	1732	603	1605.9	5
												AW	1		HOUSE		828.2	1378	2134.4	106	148.5	833.9	663.454	663.444	663.604	0.16																829.1	1311.9	790.7	1216.5	764.9	1129.2	671.8	1035.4	635	1035.6	6
												AO	1		CAUGHT		641.1	1040.8	2441	205.5	110.8	303.5	674.234	674.201	674.301	0.1																539.8	1080.3	650.9	1039.1	693.4	1045.3	701.3	1061.4	706	1052.9	6
												IY	1		SEES		420.4	1956.1	2555.1	143.3	146.7	301.6	675.064	675.031	675.131	0.1																434.5	1927.9	419	1957.3	407.6	1970	402	1995.8	387.6	2019.4	5
												ER	0		FIRSTHAND		503.1	1420.9	1944	99.1	125.2	1006.5	681.763	681.726	681.837	0.111																526.3	1349.6	501.7	1433.1	494.7	1547.6	477.8	1599.3	493	1619.8	5
												AE	1		FIRSTHAND		640.4	1924.3	2660.2	129.4	119.9	808.7	682.01	681.977	682.077	0.1																648.6	1868.1	639.8	1934.5	644	1998.7	650	2034.9	639.8	2032.5	5
												AW	1		FOUND		770.9	1237.7	2588.7	52.7	128.2	779.8	683.563	683.543	683.684	0.141																811.8	1256.4	784.9	1248.8	762.7	1224.7	733.2	1164.2	683.4	1085.2	6
												AW	1		OUT		748	1659.3	2505	46.2	200.7	375	683.838	683.794	684.034	0.24																756.4	1634.7	800.3	1457.1	751.6	1285.5	654.9	1185.2	596.3	1081.8	5
												AH	2		SOMEONE		653.3	1398.4	2040.1	119.1	151.2	886.2	684.546	684.529	684.579	0.05																655.7	1327.7	653.3	1398.4	628.9	1526.5	600.7	1612	577	1614.7	6
												OW	1		KNOWS		574.2	1706	2539.9	57.3	108.7	406.3	684.658	684.639	684.809	0.17																625.6	1545.3	607.4	1255.2	540.5	1084.4	485.4	1112.7	467.7	1235.1	6
												AW	1		ABOUT		727.1	1446.3	2642.3	88.6	160.6	181.7	684.977	684.949	685.138	0.189																781.9	1476.7	793.8	1438.6	753.2	1367.1	708.6	1283.8	671.6	1297.1	5
												AW	1		MOUTH		831.8	1215.8	1929.6	87.6	215.7	949.5	687.672	687.657	687.777	0.12																833.9	1202.6	830.4	1169.7	827.8	1150.3	809	1087	709.6	1099.4	6
												AH	0		BETWEEN		501.4	1373.1	2164	71.1	307.6	511.1	697.07	697.047	697.116	0.069																502.1	1256.6	501.6	1392.7	507.2	1564.7	514	1519.8	515	1386.2	6
												ER	0		EITHER		568.3	1525.7	2567.4	67.5	376.1	530.5	697.403	697.367	697.476	0.109																572	1537.5	569.5	1535.6	572.8	1540.3	573.6	1524.8	573	1542.3	5
												EY	1		SAME		588.6	1954.1	2957.4	143.2	109.6	627.9	699.631	699.586	699.676	0.09																527.8	1862.4	567.4	1906.3	588.6	1954.1	592.5	2005.1	565.2	2028.9	4
												AH	0		A		749.3	1483.1	2785.9	175.2	329.3	471.4	705.893	705.873	705.933	0.06																901.5	1581	741.8	1473.2	699.4	1382.8	678.3	1340.4	647.5	1408.9	5
												AE	1		MAT		740.3	2042.1	2784.2	139	98.8	373.4	706.033	706.003	706.093	0.09																743.2	2026.4	740.3	2042.9	739.1	2038.2	723.3	2009.3	706.5	1992.9	4
												EY	1		BASE		492.3	2281.9	3048.5	148.4	254.5	452.4	709.206	709.186	709.286	0.1																492.3	2281.9	484.7	2270	465.7	2229.4	467.8	2214.3	813.4	2326.2	4
												AH	1		TUB		680.2	1332.1	2748.8	52.8	229	82	709.729	709.666	709.855	0.189																708.7	1373.3	679.7	1335.2	668.9	1279.5	657.2	1276.5	650.6	1288	5
												AO	1		DOORWAY		583.7	864.8	1977	372.9	357.9	683.9	711.084	711.037	711.177	0.14																518.5	1102.8	587.7	840.1	647	815.2	605.1	894.4	572.2	968.9	6
												EY	2		DOORWAY		583.7	1889.4	2505.1	52	197.5	667.4	711.428	711.357	711.617	0.26																578.2	1859.7	578.1	1923.6	574.4	1909.4	563	1856.6	504.6	1786.1	5
												AH	0		A		547.7	1619.5	2419.2	104.9	246.6	520.8	711.634	711.617	711.667	0.05																549.1	1622.3	547.7	1619.5	552.4	1624.4	568.2	1633.2	581.3	1627.2	5
												AH	1		RUG		705.4	1219.4	2733.1	62.9	113.9	92.4	711.83	711.787	711.917	0.13																666.2	1198.3	707.2	1221.7	703.6	1273.6	648.5	1409.3	573.9	1583.6	5
												EH	0		ENTIRE		608.5	1529.2	2608.1	57	156.2	423.4	713.185	713.155	713.245	0.09																640.2	1510.1	606.4	1532.9	582.6	1617.5	565.4	1699.1	558.2	1723.6	6
												ER	0		FOR		491.6	1335.9	1920.7	129.6	201.1	1370.8	726.853	726.836	726.887	0.051																485	1329.7	493.4	1338.2	504.4	1353.6	540.5	1405.5	598.5	1478.4	5
												AE	1		FACT		701.2	1879.5	2754.2	212.2	171.3	217.9	727.037	726.997	727.117	0.12																666.3	1813.6	704.1	1885.1	705.2	1918.8	693.8	1956.1	682.5	1972.4	4
												OW	1		GOING		590.5	1100	2272	123.4	201	876.8	727.227	727.207	727.287	0.08																581	1142.6	601.7	1027	610.6	970.3	616.3	960.3	613.6	976.5	6
												AW	1		OUT		774.7	1405.7	2774.4	61	174	683.5	727.363	727.347	727.467	0.12																786.7	1379.9	786.7	1320.2	767.5	1288.8	706.9	1281.9	603	1316.9	5
												AH	1		BUFFALO		666.8	1056.4	2743.1	71.3	73.5	296.2	727.71	727.677	727.776	0.099																641	1062.6	669.6	1054.9	675.2	1044.3	644	1024.4	605.2	1115.4	5
												OW	2		BUFFALO		664.1	1228.7	2865.7	227.7	524.6	265.4	727.979	727.956	728.127	0.171																664.7	1212.1	655.3	1212.6	687.2	1088.8	803.2	904.4	748.7	1501.7	4
												AO	1		TALKING		651.1	1269.8	2736.5	71.2	502.6	409.8	731.759	731.732	731.813	0.081																616.7	1277.2	653.4	1271.6	679.7	1274.5	723.3	1288.5	757.3	1284	5
												IH	1		IT'S		553.9	1946.8	2667.9	85.9	59.5	389	739.986	739.963	740.033	0.07																548.6	1959.8	554.4	1945.5	553.8	1936.3	541.6	1928.7	503.2	1899.8	5
												OW	1		SODA		544.7	1269.7	2599.4	20.8	177.5	401.1	740.255	740.223	740.373	0.15																544.7	1275.6	552	1149.2	548.8	1048.5	528.7	1051.8	528.3	1199.9	5
												AH	0		SODA		643	1502.3	2297.7	61.8	127.5	1567.6	740.433	740.403	740.493	0.09																612.9	1510.1	644.3	1501.4	652.7	1475.2	639	1441.9	629.2	1428.9	6
												AH	0		IT'S		483.5	1533.9	2591.1	79.8	507.6	526	743.246	743.223	743.293	0.07																480.1	1398.6	484.2	1562.6	489.2	1658	485.7	1649.3	480.6	1646.6	6
												AA	1		NOT		804.8	1686.5	2865.5	81.2	112.3	264.3	743.493	743.453	743.573	0.12																795.3	1672.1	806.2	1691.9	806.6	1730.7	752.9	1763.9	677	1787.4	4
												IY	1		SNEAKERS		497.3	2200.8	4093.9	195.5	133.2	1177	743.783	743.743	743.863	0.12																513.3	2112.6	495	2214.3	479.7	2308.8	431	2328.2	408.9	2347.8	3
												ER	0		SNEAKERS		455.3	1676.4	2789	93.5	92.3	451.4	743.999	743.912	744.172	0.26																465.1	1745.3	454.4	1681.9	453.7	1702.8	442.4	1838.9	435.8	1796.7	4
												UW	1		TWO		372.1	1423.6	2444.1	197	234.6	226.5	750.017	750.01	750.071	0.061																372.1	1423.6	382	1325.1	387.4	1224.3	391	1199.6	395.7	1210.6	6
												IH	1		BIG		523.3	1690.3	2452.2	56.1	125.9	279.8	750.261	750.241	750.301	0.06																521.1	1656.5	522.2	1693.5	500.5	1709.6	472.9	1694.2	451.2	1661.8	5
												AY	1		I		640.9	1574.9	2622.6	42.4	76.3	129.1	750.505	750.47	750.541	0.071								m								639.3	1745	668.7	1698.5	686.3	1692.1	681.8	1686.6	669.5	1701.4	5
												AA	1		ARGUE		594.8	1294	2319.9	79.8	123.2	281.1	750.791	750.751	750.871	0.12																556.3	1408.1	599.6	1283.1	632.6	1260.3	613.8	1287.7	603.6	1337.9	6
												AY	1		MY		719.8	1526.2	2561.5	330.5	644.3	399.7	751.248	751.261	751.311	0.05								s								635.7	1539.9	620.5	1593.4	598	1663.5	575.3	1720.6	560.5	1760.7	5
												OY	1		BOYFRIEND		557.5	1157.4	2541.7	85.6	133.3	105.4	751.791	751.751	751.87	0.119																549.6	1017.7	560.2	1176.2	563.1	1408.1	526.8	1649.3	486.9	1725.5	5
												AY	1		MY		755.1	1508.3	2492.8	78.3	121.4	476.3	775.789	775.801	775.862	0.061																608.2	1701.6	561.6	1817.7	530.3	1935.1	489.4	2024.6	476.2	1996	5
												AH	1		COUSINS		726.4	1385	2714.6	33.9	199.4	335.2	776.002	775.952	776.102	0.15																697.4	1296.8	725.3	1384.5	669.2	1453.1	556.8	1453.3	430.4	1356.3	6
												AE	1		THAT		649.1	1710.5	2764.1	49.1	189.7	191.8	776.359	776.332	776.412	0.08																639.3	1684.5	649.6	1710.2	650.4	1711	648.8	1737.1	634.7	1744.5	6
												ER	0		ARE		466.4	1670.5	1998.2	146.2	122.2	320.4	776.475	776.452	776.522	0.07																498.9	1657.6	462.1	1674	423.7	1723.3	381.5	1751.4	327.7	1693	6
												AW	1		DOWN		671.6	1682.4	2734.8	52.7	109.3	216.8	776.572	776.542	776.721	0.179																709.6	1674.1	789.6	1548	774.3	1376.7	779.4	1268.2	777.5	1209.9	5
												EH	1		THERE		611.5	1790	2566.6	167.8	158.2	153.8	776.855	776.812	776.941	0.129																641.5	1785.6	611.7	1790.3	605.9	1797.8	576.5	1808.3	541	1826.3	6
												AH	1		MUCH		646.2	1475.7	2719	110	149.8	206.4	778.154	778.137	778.187	0.05																658.3	1439.3	646.2	1475.7	607.6	1536.5	560.9	1580.4	516.2	1608.6	5
												AO	1		TALK		728.5	1189.1	2939.2	40.2	145.2	357	778.4	778.347	778.506	0.159																710.8	1231.8	731.5	1191.2	750.9	1187.4	725.9	1138.3	676.8	1277.9	6
												EY	1		WAY		506.6	1547.8	2662.9	92.5	476.8	138.3	778.688	778.676	778.737	0.061																506.6	1547.8	501.5	1572.3	501.3	1570.7	503.4	1534.7	496.8	1448.9	5
												IY	1		WE		435.3	1794.8	2608.2	232	313.7	173.1	778.834	778.817	778.867	0.05																438.5	1758.8	435.3	1794.8	429	1818.3	421.7	1760.7	402	1707.4	6
												UW	1		DO		521.2	1346.4	2633.6	115.5	266	218	778.944	778.937	778.997	0.06																521.2	1346.4	519.1	1195.2	515.2	1075.2	528.8	1026.6	550.8	1023.5	6
												AH	1		UP		607.9	1128.8	2666.4	71.2	232.1	908.9	779.03	778.997	779.097	0.1																592.6	1111.7	609.2	1129.3	588.6	1169.6	575.7	1238.3	525.3	1301	6
												IH	1		HERE		549	1814	2328.2	58.2	131.8	224.2	779.246	779.216	779.307	0.091																545	1822.8	550.1	1813.3	561.3	1802.1	570.5	1781.4	576.7	1756.9	6
												AA	1		GOT		714.8	1531.9	2492.9	132.2	498.5	373.2	781.227	781.203	781.274	0.071																674.8	1310.8	717.7	1565.1	741.7	1567.4	728.4	1530.2	691	1582.4	6
												AH	0		A		651.6	1540.1	2549.9	45.4	108.5	138	781.321	781.304	781.354	0.05																658.9	1551.6	651.6	1540.1	611	1513.5	559.8	1503.3	536.9	1506.6	5
												AE	1		THAT		637.5	1693.9	2737.3	69.7	123.4	204	782.051	781.974	782.204	0.23																609.2	1717.9	637.7	1690.7	667	1636.6	647.7	1626.2	627.3	1578	5
												AE	1		ACCENT		770.4	2127.7	2884.6	192.3	158.9	221.3	785.366	785.303	785.493	0.19																768.7	2062.2	775.8	2132.9	802.5	2150.1	806.7	2269.4	762	2330.6	4
												EH	1		DEFINITELY		698.3	1620.6	2632.1	41.4	165.1	344.5	785.949	785.923	786.002	0.079																664.7	1607.4	704.4	1617.3	727.9	1604.3	737.9	1590.7	716.3	1548.4	6
												IY	0		DEFINITELY		637.9	1421.5	2041.2	345.9	739.9	758.9	786.213	786.193	786.252	0.059																652.4	1566.3	646.8	1428.9	697.1	1466.5	674.7	1435.2	664.1	1322.1	6
												AW	1		DOWN		765.2	1692.2	2752.4	30.8	162.9	305.4	787.331	787.29	787.46	0.17																803.6	1630.5	802.7	1479.8	800.6	1320.5	774.1	1254.3	749.9	1298.7	5
												AO	1		ALBANY		735.7	1016.9	2272.3	63.4	114.8	991	787.583	787.55	787.65	0.1																756	1040.8	734	1014.6	727.3	996.4	723.5	987.6	705.5	983.4	6
												IY	0		ALBANY		576	2033.3	2844.5	464.6	676.7	317.9	787.867	787.83	787.94	0.11																555.6	2019.1	575.1	2022.7	636.2	1978.9	598.1	2022.2	616.5	2042.4	5
												OY	1		YOY		512.2	1511	2345.4	153.8	214.5	111.2	790.582	790.559	790.629	0.07																536.8	1388.3	508.6	1523.3	469	1642.4	454.4	1742.2	484.4	1802	6
												AW	1		DOWN		737.5	1695.3	2953	109.4	179.2	287.6	793.242	793.209	793.339	0.13																729.2	1720.1	751.8	1660.1	787.5	1557.8	803.4	1452.6	812.4	1471.5	4
												AE	1		THAT		678.6	1715.5	2699.1	31.7	211.9	229	793.466	793.419	793.559	0.14																679	1657.2	678.8	1717.7	677.2	1686	672.7	1574	669.7	1491.5	5
												EY	1		WAY		582.5	1499.5	2642.2	128.9	144.3	232.6	793.672	793.659	793.718	0.059																582.5	1499.5	575.4	1550.5	570.9	1605.9	565.5	1639.9	563.9	1643.4	5
												AH	1		UP		621.3	1427.7	2590.3	76.2	83.1	125.9	793.771	793.738	793.838	0.1																615.9	1489.9	618.3	1416.9	602	1331.5	516.6	1270.2	422.6	1287.8	5
												IH	1		HERE		508.5	1740	2139.4	115.3	79.5	341.3	794.012	793.978	794.079	0.101																520.7	1758.6	507.4	1739	501.8	1721.5	498.2	1698.6	496.7	1689.8	6
												AH	0		IT'S		498.6	1707.9	2112.5	109.2	154.6	257	794.132	794.108	794.179	0.071																509.4	1689.9	498.4	1708.6	495.5	1721.9	484	1721.8	471.3	1706.6	6
												AY	1		LIKE		617.7	1369.2	2431.9	78.1	205.3	799.8	794.414	794.409	794.528	0.119																608.2	1493.5	584.4	1609.1	549.8	1781.9	516.9	1831.9	461.8	1560.2	6
												IY	1		EVEN		366.5	2172.6	3005.4	138.4	199	281	798.177	798.14	798.25	0.11																419.1	2129.1	364.6	2175.6	349	2227.3	354.2	2242.8	360.6	1979	5
												OW	1		THOUGH		646.7	1071.2	2770.2	152.6	310.3	483.2	798.377	798.37	798.47	0.1																628	973.4	585.7	861	524.3	800.5	499.1	770.1	475.1	771.8	6
												AO	1		ALL		646.4	990.5	2568.4	95.4	98.3	551.7	798.55	798.53	798.59	0.06																611.8	994.2	650.3	989.8	679.5	977.5	709.7	976.9	727.7	981.4	6
												EY	1		SAME		596.7	1952	2747.3	128.3	167.7	268.5	798.843	798.82	798.88	0.06																582.4	1915.3	596.3	1945.5	590.1	1977.2	566.3	1989.5	541.1	1986.9	5
												EY	1		STATE		521.6	2021.2	2690.3	173.6	80.4	107.6	799.053	799.02	799.099	0.079																517	1974.6	520.1	2013	511.4	2036.8	478.8	2039.9	441.7	2023.7	5
												ER	1		FIRST		464.8	1378	1954	140.5	233.5	1457.6	805.322	805.305	805.356	0.051																464.1	1354.6	465.2	1384.5	465.8	1413.4	464.1	1417.2	465.9	1407.2	5
												AY	1		TIME		708.2	1220.2	2702.7	59.4	433.5	479.5	805.47	805.446	805.496	0.05								m								669.7	1258.9	694.4	1209.3	709.2	1221.4	710.3	1222.5	709.8	1215.1	5
												AY	1		I		747.1	1940.6	3100.2	241.8	1008.7	897.1	805.556	805.546	805.616	0.07								m								707.1	1381	711.3	1288.6	711.8	1566	705.1	2092.5	690.8	2569.5	4
												AH	0		TO		493.2	1662.5	2845.6	142.2	256.5	311.6	805.803	805.786	805.836	0.05																505.9	1641.1	493.2	1662.5	467.8	1670.1	461.6	1644.2	525.3	1657	5
												AO	1		GEORGIA		518.6	1019	2135.3	81.7	138.8	844.8	806.022	805.995	806.076	0.081																494.9	1019.1	520.3	1018.3	538.2	1017.6	548.2	1061.1	545.1	1109.7	6
												IY	1		WE		415.3	2526.3	3624.7	282.7	403.4	833.9	808.254	808.231	808.301	0.07																413.3	2537.9	415.2	2531.6	423.6	2668	438.3	2661	447.5	2533.7	3
												ER	0		WERE		551.2	1431.1	2172.2	143.7	154.3	644.4	808.361	808.341	808.401	0.06																547.6	1397	551.6	1434.1	555.2	1459.2	563.7	1484.7	576.2	1518.2	5
												AE	1		AT		629	1621.1	2678.1	57.5	93.2	206	808.424	808.401	808.471	0.07																621.5	1602.9	629.7	1623.3	637.1	1646.9	636.8	1664.9	607.4	1665.8	5
												AE	1		FAST		577.5	1802.5	2483.4	55.9	134.2	130.7	808.678	808.641	808.751	0.11																521.4	1667.7	579.9	1810.4	585.3	1878	614.5	1883.6	660.4	1843.7	5
												EH	1		RESTAURANT		651	1556.6	2346.4	37.3	332.4	2198.4	809.124	809.101	809.171	0.07																644.4	1538.9	647.5	1521.6	646.2	1513.1	633.3	1492.5	634.6	1562.3	6
												AY	1		I		740.8	1472.2	1942.7	42.1	102.6	1646.8	809.479	809.451	809.611	0.16								s								740.4	1479.9	719.3	1537.8	706.2	1624.3	660	1677.9	630.8	1650	6
												ER	0		ORDERED		478.5	1440.3	2179.8	174.4	172.2	1908.4	809.767	809.701	809.9	0.199																478.1	1314.6	480.2	1459.9	478.1	1461.8	494.2	1495.4	541.9	1555	5
												AH	1		SOMETHING		692.2	1048.3	2055.4	124.4	550.7	1702.1	810.054	810.03	810.101	0.071																699.9	1085	692.2	1048.4	699	1046.9	723.3	1059.2	737.4	1072.8	6
												IY	1		HE		443.1	2328.4	3053.8	233.4	461.1	546.3	811.243	811.213	811.304	0.091																446.4	2439.3	443.6	2316.6	434.2	2158.8	407.7	1933.7	402.7	1919.1	4
												IY	0		REPEATED		451	1882.3	2167.1	263.5	439.2	891	811.384	811.364	811.424	0.06																462.8	1883.4	449.2	1871	439.5	1712.7	597.7	1603	767.1	1648.7	5
												IY	1		REPEATED		378.2	2392.4	3213.8	124.9	187.1	503.1	811.557	811.524	811.624	0.1																387.4	2378.9	377.6	2396.4	377.1	2400.8	371.4	2330	377.3	2251.4	4
												AH	1		SOMETHING		700.6	1335	2825.8	40.7	160.2	507	811.864	811.844	811.903	0.059																692.9	1367.6	701.1	1329.6	702.8	1289.4	701.2	1251	695	1235.1	5
												AE	1		AND		585.3	2062.7	2899.9	91.8	197	542.8	812.254	812.234	812.294	0.06																567.6	2073.1	587.5	2062.9	605.8	2065	613.7	2017.4	610.9	1970.8	5
												AY	1		I		747.4	1660	2750.9	44.9	185.7	257.5	812.394	812.364	812.504	0.14								m								747.2	1658.7	725.5	1708.6	658.8	1728.5	624.4	1735.8	615.7	1703	6
												OW	1		GO		658.5	1476.1	2306.9	101.2	286.3	1045.7	812.581	812.563	812.634	0.071																655.8	1455.9	670.9	1521.4	684.5	1510.4	705.3	1406.6	718.3	1424.9	6
												EH	1		SAID		615.7	1693.7	3073.2	82	134.5	402	815.415	815.392	815.462	0.07																622.3	1701.8	615.3	1691.9	619.4	1664.4	627.3	1654.3	627.5	1648.3	4
												EH	1		AGAIN		693.6	1746.8	3208.6	80.8	298.7	589.4	815.705	815.672	815.772	0.1																686.9	1994.2	692.2	1719.7	690.6	1618.1	703.4	1587.8	729.9	1560.1	4
												AY	1		I		838	1694.6	2655.2	70.4	175.2	306.2	816.617	816.603	816.693	0.09								s								834.2	1703.6	786.1	1774.1	706.7	1869	645.9	1909	625	1924	5
												AE	1		HAVE		781.3	1795.5	2639.1	44.1	265.8	391.6	816.756	816.723	816.823	0.1																755.5	1832	784	1791.9	774.6	1805.2	713.5	1844.7	663.1	1783.4	5
												OW	1		NO		554.3	1425.3	2449.4	90.3	237.1	715.1	816.943	816.923	817.083	0.16																570.6	1297.9	562.5	1101	538.4	1021.2	563.4	982.3	664.9	1498.4	5
												UW	1		CLUE		446.5	1155.4	2280.3	158.2	300.7	531.7	817.21	817.202	817.273	0.071																447.2	1143	449.6	1048	450.1	968.1	453.4	927.3	444.5	913.3	6
												AW	1		ABOUT		682.3	1362.7	2660.1	67	164.9	896	817.855	817.833	817.923	0.09																668.1	1382.1	712.8	1347.8	740.6	1376	743.8	1421.9	735.1	1418.7	6
												AE	1		PAL		711.7	1658	2724.3	78.2	193	425.5	818.126	818.063	818.252	0.189																662.5	1690.3	718.1	1649.3	729.7	1602.5	737.8	1529.4	715.4	1603.7	5
												AH	0		A		458.8	1559.5	2495.3	74.3	228.8	320.7	821.65	821.63	821.69	0.06																455.3	1529.4	458.7	1563.5	452.9	1591.7	535.6	1619.1	737.8	1727.5	5
												AH	1		COUPLE		668.4	1322.6	2643.9	59.4	180.6	256.7	821.78	821.76	821.82	0.06																650.4	1337.5	668.5	1311.2	653.5	1192.8	626.3	1089.6	636.3	1084.8	6
												AH	1		OF		611.8	1296.6	2640.5	72.3	360.5	917.5	822.183	822.14	822.27	0.13																593.3	1414.8	613.5	1292.7	627.2	1349.2	623.9	1511.5	571.3	1362.9	5
												OW	1		NEGOTIATING		534.1	1389.8	2495.5	78.1	400.9	314.7	822.537	822.52	822.629	0.109																539.8	1344.7	548.8	1209.6	528	1163.7	477.4	1211.5	421.8	1272.8	5
												IY	0		NEGOTIATING		434.6	2171.3	2800.3	235.9	221.6	374.9	822.777	822.76	822.81	0.05																422.1	2166.7	434.6	2171.3	458.1	2160.4	462.6	2131.5	474.6	2117.2	5
												EY	2		NEGOTIATING		525.2	2040.6	2788.5	179.1	221	435	822.859	822.81	822.909	0.099																513.2	2042.6	500.8	2037.2	526.4	2040.5	533.8	2003.6	557.4	1947	5
												IY	1		READ		424.3	1697	2147.6	185.8	234	422.3	844.743	844.723	844.783	0.06																431.4	1677.5	423.9	1693	423.9	1692.2	421.9	1741	430.7	1814.4	6
												AW	1		OUT		701	1638	2641.6	148.6	187.7	244.7	844.898	844.863	845.003	0.14																683	1672.4	723.3	1552.6	742	1509.5	735.3	1430.2	720.9	1385.9	5
												AW	1		LOUD		748.2	1457	2782.7	104.4	252.1	1125.7	845.083	845.063	845.213	0.15																763.7	1473.6	771.5	1460.1	744.6	1408.8	722.9	1286.3	688.4	1306.8	5
												UW	1		SCHOOL		431.8	1094	2547.7	147.5	153.2	367.1	848.52	848.487	848.587	0.1																423.3	1104.1	431.2	1096.5	422.7	1154	420.6	1176	423.8	1146.1	5
												AY	1		I		681.8	1413.7	2494.3	75.5	179.4	515.2	848.666	848.647	848.737	0.09								s								681.5	1406.7	668.4	1498.7	614.7	1579	536	1556.2	457.7	1499.3	6
												OW	1		GO		488.1	1321.5	2419.8	90.9	268.4	690.6	848.818	848.807	848.937	0.13																491.2	1217.2	464	1165.4	421.2	1174.8	386.5	1232.5	376.4	1370.9	6
												UW	1		TO		403.9	1651	2533.7	214.4	208.6	549	849.054	849.047	849.197	0.15																405.8	1636.2	401.5	1563.4	412.8	1456.5	389.1	1159.1	579.8	1423	6
												AE	1		HAVE		642.3	1688.7	2654.3	91.2	196.1	1024.2	849.33	849.307	849.377	0.07																624.3	1719.7	643.9	1687	652.3	1685.3	633.3	1677.8	606.4	1694.6	5
												EH	1		VERY		581.1	1632.7	2129.4	118.7	102.4	712.2	849.574	849.547	849.627	0.08																572	1619.4	581.2	1632.2	578	1634.8	566.1	1635.2	529.5	1631.6	6
												IY	0		VERY		431.8	1737	3148	374.1	206.5	1813.7	849.713	849.696	849.747	0.051																434.8	1719.6	430.3	1740.1	422.5	1751	424.4	1777.7	446.4	1796.6	5
												EH	1		DRESS		619.7	1551.3	2526.2	49.7	132.2	789.9	850.223	850.196	850.277	0.081																601.3	1546.8	620.5	1552.1	634.2	1549.4	661.6	1528	676	1526.9	5
												OW	1		CODE		547.4	1391.9	2476.3	99.5	384.5	467.5	850.506	850.477	850.647	0.17																556.2	1410.7	595.4	1330.1	582.5	1284.8	521.1	1240.9	526.4	1198.6	6
												UW	1		TO		389.1	1217.6	2278.7	159.8	230.4	346.3	851.569	851.562	851.622	0.06																389.1	1217.6	378.7	1056.7	377.6	959.3	382.6	902.3	406.9	869.6	6
												EH	1		WEAR		575.8	1807.3	3247.7	139.8	307.2	1279.5	851.725	851.702	851.772	0.07																581.7	1798.5	575.2	1803.7	564.8	1738.8	559	1670	553.8	1631	4
												AH	1		BUTTON		711.9	1092.2	3166.8	142.9	120.7	223.5	851.931	851.901	851.992	0.091																679.8	1050.1	717.6	1100	745.2	1171	751.6	1336.6	752.1	1465.9	4
												AW	1		DOWN		665.2	1644.6	3029.9	45.1	120.6	395.9	852.165	852.131	852.271	0.14																658.9	1644.5	686	1575.2	717	1422.9	684.9	1239.8	715.2	1383.6	5
												ER	1		SHIRTS		526.9	1511	2077.5	133.8	223	1100.6	852.538	852.481	852.652	0.171																522.9	1523.7	528	1518.8	513.6	1546.8	489.2	1560.2	470.9	1562.6	5
												AA	1		COLLAR		774.6	1213.8	3364.1	63.2	310.9	348.5	853.185	853.112	853.332	0.22																761.3	1338.7	775.1	1206.8	776.8	1200.2	760.8	1183.5	748.3	1300.9	4
												ER	0		COLLAR		513.8	1578.3	2561.1	192.4	265.3	356.2	853.402	853.362	853.482	0.12																562.1	1491.7	510.3	1574.5	467.5	1574.6	412.2	1452.1	614.5	1514.1	6
												OY	1		BOYS		569.8	975.9	2269.2	120.4	83.7	983.4	854.703	854.643	854.823	0.18																542.1	895.6	577.2	999.5	604.6	1232.7	512.5	1513.3	440.9	1714	6
												ER	1		GIRLS		494.8	1269.4	2086.9	115.6	205.5	349.1	855.05	855.023	855.103	0.08																478.6	1314.9	495.8	1264.5	501.3	1222.4	504.6	1199.9	516.8	1177.1	6
												AE	1		MATTER		692.5	1832.1	3366.5	91.7	183	532.3	855.602	855.572	855.663	0.091																694.5	1786.6	692.9	1838.8	687	1837.5	665	1785.1	638.1	1734.9	4
												EY	1		HATE		540.7	2106.4	2746.4	289	528.6	687.4	857.224	857.211	857.301	0.09																522.3	2117.3	481.7	2143.2	464.7	2108.1	453.5	2009.5	437.6	1947.8	4
												OW	1		THOSE		485.8	1479.7	2512	175.5	495.6	611.3	857.421	857.411	857.52	0.109																483.2	1398	473.2	1484.6	468.4	1529.1	444.2	1602.4	428.2	1560	5
